Index,geohash,day,timestamp,demand,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather
73566,qp09vm,49,1:0,0.1034211751076183,Residential,2,Not Allowed,Yes,6.756868944776739,Snowy
73567,qp09vt,49,1:0,0.0272626576019633,Residential,2,Not Allowed,Yes,14.541103772645776,Foggy
73568,qp09yj,49,1:0,0.0298428773926044,Residential,2,Not Allowed,Yes,17.000100900589835,Foggy
73569,qp03yq,49,1:0,0.0057220987852608,Residential,1,Not Allowed,No,21.507542028860748,Sunny
73570,qp03yw,49,1:0,0.0336078692770385,Residential,3,Allowed,Yes,21.915460534683454,Sunny
73571,qp03yy,49,1:0,0.12988115491711,Residential,1,Not Allowed,No,24.90138676826413,Sunny
73572,qp03zn,49,1:0,0.0084329115095799,Residential,2,Not Allowed,Yes,21.888162838503042,Sunny
73573,qp03zq,49,1:0,0.0026046521911266,Residential,2,Not Allowed,Yes,10.475773684107715,Rainy
73574,qp03zw,49,1:0,0.0295697629763259,Residential,1,Not Allowed,No,9.935814811208733,Rainy
73575,qp09bn,49,1:0,0.0577885475527351,Residential,1,Not Allowed,No,17.470624532440038,Foggy
73576,qp09bq,49,1:0,0.0350295884305303,Residential,3,Allowed,Yes,16.970287517811396,Foggy
73577,qp09cn,49,1:0,0.0092238826959964,Residential,2,Not Allowed,Yes,23.479031593247964,Sunny
73578,qp09cq,49,1:0,0.0709229236327887,Residential,3,Allowed,Yes,18.887223012137547,Foggy
73579,qp09cw,49,1:0,0.000685219374723,Residential,3,Allowed,Yes,10.249354772348727,Rainy
73580,qp09cy,49,1:0,0.0070689982326386,Residential,1,Not Allowed,No,10.834106473772174,Rainy
73581,qp09fq,49,1:0,0.0337581793234873,Residential,2,Not Allowed,Yes,18.04251416228007,Foggy
73582,qp09fw,49,1:0,0.0295107628333069,Residential,1,Not Allowed,No,9.073559136660831,Rainy
73583,qp09gn,49,1:0,0.0084386271548917,Residential,1,Not Allowed,No,26.828435614834085,Sunny
73584,qp09gq,49,1:0,0.014376733336341,Residential,2,Not Allowed,Yes,14.757404824922393,Foggy
73585,qp09gw,49,1:0,0.0917144085008422,Residential,2,Not Allowed,Yes,23.438930302890423,Sunny
73586,qp09gy,49,1:0,0.1240540482310444,Residential,3,Allowed,Yes,22.887143872611425,Sunny
73587,qp09un,49,1:0,0.0263436076007161,Residential,2,Not Allowed,Yes,19.634270879280955,Sunny
73588,qp09uq,49,1:0,0.0352489308834221,Residential,3,Allowed,Yes,9.077801148487396,Rainy
73589,qp09uw,49,1:0,0.0899368743353772,Residential,2,Not Allowed,Yes,20.264233642139757,Sunny
73590,qp09uy,49,1:0,0.3722204922378615,Highway,4,Allowed,Yes,8.961929681618003,Rainy
73591,qp09vn,49,1:0,0.0277835575370693,Residential,2,Not Allowed,Yes,14.332528281934124,Foggy
73592,qp09vq,49,1:0,0.0793884852609629,Residential,2,Not Allowed,Yes,21.846657859020976,Sunny
73593,qp09vy,49,1:0,0.0379937368013829,Residential,3,Allowed,Yes,18.609028045485005,Foggy
73594,qp09yn,49,1:0,0.0284363138988096,Residential,1,Not Allowed,No,,Sunny
73595,qp03yx,49,1:0,0.0470299787545439,Residential,1,Not Allowed,No,15.34543220637835,Foggy
73596,qp03yz,49,1:0,0.0517544644546917,Residential,3,Allowed,Yes,21.543031273600285,Sunny
73597,qp03zp,49,1:0,0.0121572859561859,Residential,3,Allowed,Yes,18.115982110308536,Foggy
73598,qp03zr,49,1:0,0.0077970271156966,Residential,2,Not Allowed,Yes,24.646029594706086,Sunny
73599,qp03zz,49,1:0,0.2732134584735158,Street,1,Not Allowed,Yes,9.528113408794663,Rainy
73600,qp09bp,49,1:0,0.0484780013974894,Residential,3,Allowed,Yes,6.545709719921286,Snowy
73601,qp09br,49,1:0,0.0056423065751128,Residential,2,Not Allowed,Yes,5.765616400956571,Snowy
73602,qp09bz,49,1:0,0.011411695405891,Residential,2,Not Allowed,Yes,21.447233522375882,Sunny
73603,qp09fr,49,1:0,0.0002240115358551,Residential,2,Not Allowed,Yes,17.52097138507127,Foggy
73604,qp09fx,49,1:0,0.0651255084842754,Residential,1,Not Allowed,No,18.59183652578575,Foggy
73605,qp09fz,49,1:0,0.1256571951227427,Residential,3,Allowed,Yes,17.5903608181434,Foggy
73606,qp09gp,49,1:0,0.0035725038363225,Residential,1,Not Allowed,No,8.712245124668364,Rainy
73607,qp09gr,49,1:0,0.0056337901043953,Residential,1,Not Allowed,No,5.571856294083622,Snowy
73608,qp09gx,49,1:0,0.0958882714565541,Residential,3,Allowed,Yes,17.439346558271204,Foggy
73609,qp09gz,49,1:0,0.0448773643276195,Residential,1,Not Allowed,No,17.231921194844787,Foggy
73610,qp09up,49,1:0,0.0301211802016389,Residential,2,Not Allowed,Yes,8.081889740541174,Rainy
73611,qp09ux,49,1:0,0.0216676880226844,Residential,3,Allowed,Yes,28.205157924270626,Sunny
73612,qp09uz,49,1:0,0.2314860881706645,Street,1,Not Allowed,Yes,20.198160529752645,Sunny
73613,qp09vp,49,1:0,0.0198352453343442,Residential,2,Not Allowed,Yes,30.671619698756253,Sunny
73614,qp09vr,49,1:0,0.0289571971006655,Residential,2,Not Allowed,Yes,6.951023581476351,Snowy
73615,qp09yp,49,1:0,0.0071761082495235,Residential,1,Not Allowed,No,30.523365425293306,Sunny
73616,qp06n8,49,1:0,0.0086580724690342,Residential,2,Not Allowed,Yes,18.74493954033285,Foggy
73617,qp06nb,49,1:0,0.0449123348807756,Residential,1,Not Allowed,No,1.3175107073199257,Snowy
73618,qp06p0,49,1:0,0.0058460788870559,Residential,1,Not Allowed,No,18.75478274794419,Foggy
73619,qp06p2,49,1:0,0.0496470143409544,Residential,1,Not Allowed,No,15.418320490403485,Foggy
73620,qp06pb,49,1:0,0.0459159977044264,Residential,1,Not Allowed,No,18.277034816390433,Foggy
73621,qp0d00,49,1:0,0.0794167715809002,Residential,1,Not Allowed,No,11.236360604105915,Rainy
73622,qp0d12,49,1:0,0.0026145335558585,Residential,3,Allowed,Yes,16.657100092319613,Foggy
73623,qp0d18,49,1:0,0.0028015680405418,Residential,1,Not Allowed,No,21.61936485056388,
73624,qp0d48,49,1:0,0.0707252304690809,Residential,2,Not Allowed,Yes,18.955557896654653,Foggy
73625,qp0d4b,49,1:0,0.1079471481604797,Residential,3,Allowed,Yes,,Rainy
73626,qp0d50,49,1:0,0.1285846183367986,Residential,3,Allowed,Yes,8.965280417459429,Rainy
73627,qp0d52,49,1:0,0.1054181251410171,Residential,1,Not Allowed,No,7.907560092011403,Rainy
73628,qp0d58,49,1:0,0.1387372880600598,Residential,1,Not Allowed,No,14.714231186931498,Foggy
73629,qp0d5b,49,1:0,0.0324946149690382,Residential,3,Allowed,Yes,17.4107043744608,Foggy
73630,qp0dh0,49,1:0,0.047241769422974,Residential,2,Not Allowed,Yes,10.78074563838937,Rainy
73631,qp0dh2,49,1:0,0.0127560378467052,Residential,3,Allowed,Yes,4.607552806114285,Snowy
73632,qp0dh8,49,1:0,0.0328401533063272,Residential,2,Not Allowed,Yes,22.950045961809227,Sunny
73633,qp0dhb,49,1:0,0.329466953225612,Street,1,Not Allowed,Yes,9.221005647387653,Rainy
73634,qp0dj0,49,1:0,0.0928468689761066,Residential,1,Not Allowed,No,24.317185760524268,Sunny
73635,qp0dj8,49,1:0,0.0125120290460557,Residential,3,Allowed,Yes,5.639591571059704,Snowy
73636,qp06n9,49,1:0,0.0119949437258481,Residential,3,Allowed,Yes,12.74171714514636,Rainy
73637,qp06nc,49,1:0,0.0310933358582432,Residential,2,Not Allowed,Yes,27.311189629370094,Sunny
73638,qp06p1,49,1:0,0.0253978821937082,Residential,1,Not Allowed,No,16.706564268303183,Foggy
73639,qp06p3,49,1:0,0.0167289659488294,Residential,1,Not Allowed,No,-0.286134779947929,Snowy
73640,qp06p9,49,1:0,0.0252415838222028,Residential,3,Allowed,Yes,12.35052049446072,Rainy
73641,qp06pc,49,1:0,0.0219306493173854,Residential,2,Not Allowed,Yes,23.74047159024699,Sunny
73642,qp0d01,49,1:0,0.00791894410535,Residential,2,Not Allowed,Yes,13.903654650753888,Rainy
73643,qp0d03,49,1:0,0.0177054277823364,Residential,2,Not Allowed,Yes,22.549794819630918,Sunny
73644,qp0d11,49,1:0,0.0178381598866367,Residential,3,Allowed,Yes,28.238449403995258,Sunny
73645,qp0d13,49,1:0,0.0130831961511831,Residential,3,Allowed,Yes,13.6473283969333,Rainy
73646,qp0d49,49,1:0,0.0203905566660588,Residential,1,Not Allowed,No,8.774637069718084,Rainy
73647,qp0d4c,49,1:0,0.0620584184247236,Residential,1,Not Allowed,No,11.683984720210276,Rainy
73648,qp0d51,49,1:0,0.0719502380692424,Residential,2,Not Allowed,Yes,26.78612072605491,Sunny
73649,qp0d53,49,1:0,0.1118815692799911,Residential,2,Not Allowed,Yes,24.04342559862768,Sunny
73650,qp0dh1,49,1:0,0.0169676575769667,Residential,2,Not Allowed,Yes,13.018438189023756,Rainy
73651,qp0dh9,49,1:0,0.0648840340426168,Residential,3,Allowed,Yes,11.917331416767745,Rainy
73652,qp0dhc,49,1:0,0.01633932663727,Residential,3,Allowed,Yes,9.217131113866557,Rainy
73653,qp0dj1,49,1:0,0.165580230218774,Residential,2,Not Allowed,Yes,8.364772853830274,Rainy
73654,qp0dj9,49,1:0,0.0107337283440254,Residential,2,Not Allowed,Yes,12.949585331352568,Rainy
73655,qp06nf,49,1:0,0.0158128871399703,Residential,3,Allowed,Yes,16.336804423725855,Foggy
73656,qp06p4,49,1:0,0.0275699779628553,Residential,1,Not Allowed,No,,Sunny
73657,qp06p6,49,1:0,0.0094943739820694,Residential,1,Not Allowed,No,21.824349971269314,Sunny
73658,qp06pd,49,1:0,0.038456755168218,Residential,2,Not Allowed,Yes,10.886008316120037,Rainy
73659,qp06pf,49,1:0,0.0265305171394614,,2,Not Allowed,Yes,14.030365645891653,Foggy
73660,qp0d04,49,1:0,0.0014655240277284,Residential,1,Not Allowed,No,21.071867735055605,Sunny
73661,qp0d06,49,1:0,0.0283133410658039,Residential,1,Not Allowed,No,4.860820165164432,Snowy
73662,qp0d0f,49,1:0,0.006820068769502,Residential,2,Not Allowed,Yes,16.803966169077576,Foggy
73663,qp0d16,49,1:0,0.0021421622959903,Residential,1,Not Allowed,No,21.237879966630935,Sunny
73664,qp0d54,49,1:0,0.051769922768808,Residential,3,Allowed,Yes,25.67131142503244,Sunny
73665,qp0d5f,49,1:0,0.0140203718067405,Residential,2,Not Allowed,Yes,13.971855723059063,Rainy
73666,qp0dh4,49,1:0,0.0647451207846096,Residential,2,Not Allowed,Yes,28.248964839757914,Sunny
73667,qp0dj4,49,1:0,0.0590533263454573,Residential,3,Allowed,Yes,13.93858567004091,Rainy
73668,qp06ne,49,1:0,0.0037343302295406,Residential,3,Allowed,Yes,12.126295187720736,Rainy
73669,qp06ng,49,1:0,0.0244314841850336,Residential,1,Not Allowed,No,2.697655339128307,Snowy
73670,qp06p5,49,1:0,0.0386446829695043,Residential,1,Not Allowed,No,17.341068761246806,Foggy
73671,qp06p7,49,1:0,0.0291032214298223,Residential,2,Not Allowed,Yes,24.424210865891375,Sunny
73672,qp06pe,49,1:0,0.0715094512745187,Residential,2,Not Allowed,Yes,26.620274952284447,Sunny
73673,qp06pg,49,1:0,0.0016395136493325,Residential,1,Not Allowed,No,12.408846491359238,Rainy
73674,qp0d05,49,1:0,0.004872987061334,Residential,3,Allowed,Yes,21.714569808965095,Sunny
73675,qp0d07,49,1:0,0.0175324513424449,Residential,1,Not Allowed,No,14.86748698833814,Foggy
73676,qp0d15,49,1:0,0.0080815932254626,Residential,2,Not Allowed,Yes,13.454555056228394,Rainy
73677,qp0d4e,49,1:0,0.1175360268053348,Residential,2,Not Allowed,Yes,17.878320435587046,Foggy
73678,qp0dh5,49,1:0,0.0169353792081895,Residential,2,Not Allowed,Yes,18.802509786552505,Foggy
73679,qp0dh7,49,1:0,0.0211763438862389,Residential,3,Allowed,Yes,16.039115233649145,Foggy
73680,qp0dhe,49,1:0,0.0767407496559821,Residential,2,Not Allowed,Yes,10.975562391886204,Rainy
73681,qp0dhg,49,1:0,0.0349198359536309,Residential,1,Not Allowed,No,11.453596576290233,Rainy
73682,qp0dj5,49,1:0,0.0406985881339741,Residential,3,Allowed,Yes,12.882838193786014,Rainy
73683,qp0dj7,49,1:0,0.0516721436929063,Residential,2,Not Allowed,Yes,14.945077642494239,Foggy
73684,qp0dje,49,1:0,0.0030903899600458,Residential,2,Not Allowed,Yes,14.596037814862793,Foggy
73685,qp06ph,49,1:0,0.0720911201197732,Residential,1,Not Allowed,No,16.36075821477936,Foggy
73686,qp06pk,49,1:0,0.0190272605170003,Residential,2,Not Allowed,Yes,13.445233943418167,Rainy
73687,qp06ps,49,1:0,0.0033455054618908,Residential,3,Allowed,Yes,,Foggy
73688,qp06pu,49,1:0,0.0026614941010838,Residential,3,Allowed,Yes,14.472443438748146,Foggy
73689,qp0d0h,49,1:0,0.034530115068587,Residential,3,Allowed,Yes,-2.954333457893391,Snowy
73690,qp0d0k,49,1:0,0.0222042093415882,Residential,1,Not Allowed,No,19.275218641673014,Sunny
73691,qp0d1h,49,1:0,0.0680269167693308,Residential,2,Not Allowed,Yes,24.012331272228664,Sunny
73692,qp0d1k,49,1:0,0.0084692041731889,Residential,1,Not Allowed,No,8.62103428148273,Rainy
73693,qp0d4s,49,1:0,0.0882247456843948,Residential,1,Not Allowed,No,32.734964426283796,Sunny
73694,qp0d4u,49,1:0,0.0098944124645254,Residential,2,Not Allowed,Yes,21.062515029663324,Sunny
73695,qp0dhk,49,1:0,0.0689889083105305,Residential,2,Not Allowed,Yes,15.453791830807408,Foggy
73696,qp0dhs,49,1:0,0.0158411688444011,Residential,3,Allowed,Yes,12.521170304679767,Rainy
73697,qp0djh,49,1:0,0.0266642740481901,Residential,1,Not Allowed,No,11.796342995579238,Rainy
73698,qp0djk,49,1:0,0.0167708792231846,Residential,1,Not Allowed,No,33.19465631861727,Sunny
73699,qp06nt,49,1:0,0.0030776099839313,Residential,1,Not Allowed,No,20.852086839709134,Sunny
73700,qp06pj,49,1:0,0.0224863991550809,Residential,3,Allowed,Yes,18.983626315594407,Foggy
73701,qp06pm,49,1:0,0.0197615946668908,Residential,1,Not Allowed,No,18.85173690207375,Foggy
73702,qp06pv,49,1:0,0.0195127664403644,Residential,2,Not Allowed,Yes,24.007018888296134,Sunny
73703,qp0d0j,49,1:0,0.0196626506517668,Residential,3,Allowed,Yes,14.152226959804224,Foggy
73704,qp0d0m,49,1:0,0.0123664765238425,Residential,2,Not Allowed,Yes,25.271736731262557,Sunny
73705,qp0d0t,49,1:0,0.0277772025090128,Residential,2,Not Allowed,Yes,24.083140891446273,Sunny
73706,qp0d4t,49,1:0,0.0707980489114503,Residential,1,Not Allowed,No,14.77803001448894,Foggy
73707,qp0dht,49,1:0,0.1694923836534856,Residential,3,Allowed,Yes,14.23945159521335,Foggy
73708,qp0djm,49,1:0,0.0534057181395215,Residential,1,Not Allowed,No,13.147335264032808,Rainy
73709,qp06pq,49,1:0,0.0043435375346494,Residential,2,Not Allowed,Yes,17.96335257285699,Foggy
73710,qp06py,49,1:0,0.0390226089876038,Residential,1,Not Allowed,No,6.1106985101614555,Snowy
73711,qp0d0n,49,1:0,0.0100559521143913,Residential,1,Not Allowed,No,7.699675295675753,Rainy
73712,qp0d0w,49,1:0,0.0443072680314297,Residential,1,Not Allowed,No,20.03174564012958,Sunny
73713,qp0d1q,49,1:0,0.002140920478456,Residential,1,Not Allowed,No,37.172560556188614,Sunny
73714,qp0d1w,49,1:0,0.0052923295435496,Residential,2,Not Allowed,Yes,20.176602778545217,Sunny
73715,qp0d4n,49,1:0,0.0309993973122809,Residential,1,Not Allowed,No,11.341669427560488,Rainy
73716,qp0d4q,49,1:0,0.0229317137547138,Residential,3,Allowed,Yes,22.337107187360694,Sunny
73717,qp0d4w,49,1:0,0.0267326903555441,Residential,3,Allowed,Yes,14.21582101212716,Foggy
73718,qp0dhq,49,1:0,0.0362322567579782,Residential,1,Not Allowed,No,,Snowy
73719,qp0dhw,49,1:0,0.0468668647233299,Residential,1,Not Allowed,No,4.494327087850024,Snowy
73720,qp0djq,49,1:0,0.0059259217810733,Residential,1,Not Allowed,No,20.088077657017852,
73721,qp0djw,49,1:0,0.0011526743250432,Residential,3,Allowed,Yes,19.93131023783098,Sunny
73722,qp02z1,49,1:15,0.0009839414824835,Residential,1,Not Allowed,No,10.050525039426418,Rainy
73723,qp02zd,49,1:15,0.0277843515013122,Residential,3,Allowed,Yes,13.29078327685362,Rainy
73724,qp02zf,49,1:15,0.0270193504995416,Residential,1,Not Allowed,No,26.069099462217093,Sunny
73725,qp02zh,49,1:15,0.0129717787214157,Residential,3,Allowed,Yes,30.448429007962382,Sunny
73726,qp02zs,49,1:15,0.0084720894245787,Residential,3,Allowed,Yes,11.222740062977131,Rainy
73727,qp08bh,49,1:15,0.1182120416092592,Residential,3,Allowed,Yes,17.75526522373164,Foggy
73728,qp08bk,49,1:15,0.111050017807141,Residential,2,Not Allowed,Yes,7.914750878949574,Rainy
73729,qp08ck,49,1:15,0.0085206388619598,Residential,3,Allowed,Yes,15.759312328732342,Foggy
73730,qp02zt,49,1:15,0.1035208067960584,Residential,2,Not Allowed,Yes,17.029866748881616,Foggy
73731,qp08bm,49,1:15,0.0277798214088573,Residential,1,Not Allowed,No,25.678281293662362,Sunny
73732,qp08cj,49,1:15,0.0001023604685298,Residential,3,Allowed,Yes,8.787279018159863,Rainy
73733,qp08fv,49,1:15,0.0167674338001984,Residential,2,Not Allowed,Yes,26.18317734163768,Sunny
73734,qp08gt,49,1:15,0.0301924578934565,Residential,1,Not Allowed,No,26.54322857980064,Sunny
73735,qp02zn,49,1:15,0.0366399112674451,Residential,3,Allowed,Yes,14.525096675306129,Foggy
73736,qp02zw,49,1:15,0.1902035718188958,Residential,1,Not Allowed,No,16.56024191437142,Foggy
73737,qp02zy,49,1:15,0.0147609858754238,Residential,2,Not Allowed,Yes,12.107942444675343,Rainy
73738,qp08bw,49,1:15,0.0156618582759393,Residential,3,Allowed,Yes,24.78187770971614,Sunny
73739,qp08by,49,1:15,0.0432471612733994,Residential,1,Not Allowed,No,23.07207246306823,Sunny
73740,qp08fw,49,1:15,0.0117780861832574,Residential,2,Not Allowed,Yes,17.23877963223053,Foggy
73741,qp08fy,49,1:15,0.022678470098927,Residential,2,Not Allowed,Yes,18.09202438231606,Foggy
73742,qp08gq,49,1:15,0.0225995899274701,Residential,1,Not Allowed,No,17.66258136101887,Foggy
73743,qp08gy,49,1:15,0.0190315416373076,Residential,2,Not Allowed,Yes,13.304774172696684,Rainy
73744,qp02zp,49,1:15,0.0415697689553384,Residential,3,Allowed,Yes,14.212627192002316,Foggy
73745,qp02zx,49,1:15,0.1279088967942563,Residential,3,Allowed,Yes,7.16821262166204,Rainy
73746,qp02zz,49,1:15,0.2892141041972998,Street,1,Not Allowed,Yes,22.823393345709032,Sunny
73747,qp08bp,49,1:15,0.0004586322599449,Residential,3,Allowed,Yes,14.359382594452878,Foggy
73748,qp08br,49,1:15,0.0354422398056737,Residential,1,Not Allowed,No,14.575159400397506,Foggy
73749,qp08bz,49,1:15,0.0754390538912488,Residential,1,Not Allowed,No,,Rainy
73750,qp08cp,49,1:15,0.0737722375241266,Residential,1,Not Allowed,No,19.282539744494027,Sunny
73751,qp08fx,49,1:15,0.0212494105280052,Residential,2,Not Allowed,Yes,11.702793927203926,Rainy
73752,qp08fz,49,1:15,0.0064087597423268,Residential,1,Not Allowed,No,23.903276559640215,Sunny
73753,qp08gp,49,1:15,0.0037238562366249,Residential,3,Allowed,Yes,25.389166044878706,Sunny
73754,qp08gr,49,1:15,0.0186740437004649,Residential,2,Not Allowed,Yes,12.51112005804955,Rainy
73755,qp08gx,49,1:15,0.0088040314121254,Residential,3,Allowed,Yes,22.93399157102059,Sunny
73756,qp08gz,49,1:15,0.0444019294520328,Residential,2,Not Allowed,Yes,31.351461911851374,Sunny
73757,qp03p2,49,1:15,0.1020617383534575,Residential,1,Not Allowed,No,16.004167958312053,Foggy
73758,qp03p8,49,1:15,0.1148294547987623,Residential,3,Allowed,Yes,22.270707019564796,Sunny
73759,qp03pb,49,1:15,0.0368792059826387,Residential,2,Not Allowed,Yes,19.18071591146602,Sunny
73760,qp0900,49,1:15,0.0866028427891448,Residential,1,Not Allowed,No,14.002139293129861,Foggy
73761,qp0902,49,1:15,0.0016291746924105,Residential,3,Allowed,Yes,26.136829533845635,Sunny
73762,qp0908,49,1:15,0.0063616897768718,Residential,3,Allowed,Yes,12.472833212561483,Rainy
73763,qp090b,49,1:15,0.0932530286271027,Residential,1,Not Allowed,No,23.427053059638837,Sunny
73764,qp094b,49,1:15,0.0687494705442523,Residential,2,Not Allowed,Yes,26.112433151502913,Sunny
73765,qp0950,49,1:15,0.0823181320154054,Residential,3,Allowed,Yes,17.925418336392053,Foggy
73766,qp0952,49,1:15,0.0407559282954978,Residential,2,Not Allowed,Yes,14.15108686291625,Foggy
73767,qp0958,49,1:15,0.0078216765923062,Residential,3,Allowed,Yes,24.41230119284806,Sunny
73768,qp095b,49,1:15,0.0430594716289259,Residential,2,Not Allowed,Yes,25.582850620667017,Sunny
73769,qp03p3,49,1:15,0.0846493499295697,Residential,1,Not Allowed,No,7.731288079224633,Rainy
73770,qp03p9,49,1:15,0.010500687518916,Residential,3,Allowed,Yes,17.524471678819168,Foggy
73771,qp0909,49,1:15,0.0305734847385837,Residential,1,Not Allowed,No,26.239907357105228,Sunny
73772,qp090c,49,1:15,0.2827680912745441,Street,1,Not Allowed,Yes,25.807344634136633,Sunny
73773,qp0941,49,1:15,0.0099793039820318,Residential,1,Not Allowed,No,12.780872091194977,Rainy
73774,qp0949,49,1:15,0.0700505826232489,Residential,2,Not Allowed,Yes,16.76059692500102,Foggy
73775,qp094c,49,1:15,0.0066435973686883,Residential,2,Not Allowed,Yes,7.542106252464487,Rainy
73776,qp0951,49,1:15,0.028922019588404,Residential,3,Allowed,Yes,11.850303415078677,Rainy
73777,qp0953,49,1:15,0.067669800131557,Residential,2,Not Allowed,Yes,20.318431603333313,Sunny
73778,qp0959,49,1:15,0.0197344494202679,Residential,2,Not Allowed,Yes,21.094095745662116,Sunny
73779,qp095c,49,1:15,0.0108588477001021,Residential,1,Not Allowed,No,8.650293475254518,Rainy
73780,qp03p6,49,1:15,0.0030504887578985,Residential,2,Not Allowed,Yes,,Rainy
73781,qp03pd,49,1:15,0.094126253886289,Residential,3,Allowed,Yes,4.301405457749235,Snowy
73782,qp090d,49,1:15,0.0367244583783897,Residential,2,Not Allowed,Yes,11.023846725581993,Rainy
73783,qp0944,49,1:15,0.0341292672409687,Residential,1,Not Allowed,No,17.73594398846618,Foggy
73784,qp0946,49,1:15,0.0056247507336863,Residential,2,Not Allowed,Yes,26.564096616026188,Sunny
73785,qp094d,49,1:15,0.009973455317943,Residential,2,Not Allowed,Yes,17.764833811092682,Foggy
73786,qp095d,49,1:15,0.0198061500191712,Residential,3,Allowed,Yes,16.472527449380763,Foggy
73787,qp03p7,49,1:15,0.1051271331955154,Residential,2,Not Allowed,Yes,9.429005656374969,Rainy
73788,qp03pe,49,1:15,0.0819574724489186,,2,Not Allowed,Yes,15.259348028319959,Foggy
73789,qp03pg,49,1:15,0.0063409975732737,Residential,2,Not Allowed,Yes,17.167581549298255,Foggy
73790,qp0907,49,1:15,0.065612816750776,Residential,1,Not Allowed,No,12.233998032081079,Rainy
73791,qp090e,49,1:15,0.200896706370441,Residential,2,Not Allowed,Yes,17.35306445254064,Foggy
73792,qp0945,49,1:15,0.0645319716128102,Residential,1,Not Allowed,No,11.913516156343697,Rainy
73793,qp0947,49,1:15,0.0147671528472932,Residential,3,Allowed,Yes,31.619411206809772,Sunny
73794,qp094g,49,1:15,0.017104325387102,Residential,2,Not Allowed,Yes,16.33300031985306,Foggy
73795,qp095e,49,1:15,0.0362241612981367,Residential,3,Allowed,Yes,11.353386629468293,Rainy
73796,qp09h5,49,1:15,0.0294669036359409,Residential,1,Not Allowed,No,15.516482202551021,Foggy
73797,qp09h7,49,1:15,0.0051462388887205,Residential,3,Allowed,Yes,7.388435360558654,Rainy
73798,qp03ps,49,1:15,0.1190039066419441,Residential,1,Not Allowed,No,19.342716963812663,Sunny
73799,qp090h,49,1:15,0.0228141040647159,Residential,1,Not Allowed,No,16.253340303913767,Foggy
73800,qp090k,49,1:15,0.0744999374566847,Residential,3,Allowed,Yes,18.071336423119696,Foggy
73801,qp090s,49,1:15,0.0845295624277787,Residential,2,Not Allowed,Yes,13.986900827092294,Rainy
73802,qp091u,49,1:15,0.0108233139070066,Residential,2,Not Allowed,Yes,22.30667145792798,Sunny
73803,qp094h,49,1:15,0.0114798987036957,Residential,3,Allowed,Yes,9.506528357717766,Rainy
73804,qp095k,49,1:15,0.0245486733943354,Residential,2,Not Allowed,Yes,11.168500166154562,Rainy
73805,qp095s,49,1:15,0.0007638957904929,Residential,1,Not Allowed,No,22.92909504858052,Sunny
73806,qp09hh,49,1:15,0.0861131214972092,Residential,2,Not Allowed,Yes,10.880768506332771,Rainy
73807,qp09hs,49,1:15,0.0499867538783493,Residential,1,Not Allowed,No,19.0531674772217,Sunny
73808,qp03pt,49,1:15,0.0019088617913736,Residential,1,Not Allowed,No,25.33632327771985,Sunny
73809,qp03pv,49,1:15,0.0079250419899115,Residential,3,Allowed,Yes,10.122838218506214,Rainy
73810,qp090m,49,1:15,0.0734994893656412,Residential,1,Not Allowed,No,10.463078936086667,Rainy
73811,qp090t,49,1:15,0.379071408166825,Highway,4,Allowed,Yes,,Sunny
73812,qp091m,49,1:15,0.0005587559502097,Residential,2,Not Allowed,Yes,18.287094735160313,Foggy
73813,qp091t,49,1:15,0.0076648829669107,Residential,1,Not Allowed,No,6.909443199530248,Snowy
73814,qp091v,49,1:15,0.0462339766488311,Residential,1,Not Allowed,No,18.888427537306008,Foggy
73815,qp094j,49,1:15,0.0405850139448787,Residential,3,Allowed,Yes,22.482763960623053,Sunny
73816,qp094m,49,1:15,0.0474026663057147,Residential,2,Not Allowed,Yes,17.339877056582573,Foggy
73817,qp094t,49,1:15,0.0276376976764451,Residential,2,Not Allowed,Yes,7.3281774576693515,
73818,qp095j,49,1:15,0.0106740215075501,Residential,3,Allowed,Yes,8.758133217943705,Rainy
73819,qp095m,49,1:15,0.0159379523022783,Residential,1,Not Allowed,No,16.211034196517424,Foggy
73820,qp095v,49,1:15,0.1120580765137499,Residential,1,Not Allowed,No,13.952333102415496,Rainy
73821,qp09hj,49,1:15,0.1499083344324651,Residential,2,Not Allowed,Yes,10.654432819161716,Rainy
73822,qp09hm,49,1:15,0.065772303999743,Residential,1,Not Allowed,No,21.498211383956544,Sunny
73823,qp09ht,49,1:15,0.0330393512756029,Residential,3,Allowed,Yes,19.438558170556448,Sunny
73824,qp09hv,49,1:15,0.0384010256124134,Residential,1,Not Allowed,No,15.158379967635424,Foggy
73825,qp09jt,49,1:15,0.0097142380904058,Residential,2,Not Allowed,Yes,15.5455380235172,Foggy
73826,qp03jq,49,1:15,0.0341827336824109,Residential,1,Not Allowed,No,20.003196634753486,Sunny
73827,qp03jw,49,1:15,0.0255232335291225,Residential,1,Not Allowed,No,11.12113917114294,Rainy
73828,qp03jy,49,1:15,0.0428244982595784,Residential,1,Not Allowed,No,20.42812757891868,Sunny
73829,qp03nq,49,1:15,0.0525443108473405,Residential,2,Not Allowed,Yes,15.598456745656158,Foggy
73830,qp03nw,49,1:15,0.0437259668069554,Residential,2,Not Allowed,Yes,19.135732001518917,Sunny
73831,qp03ny,49,1:15,0.1680393317486847,Residential,3,Allowed,Yes,12.234553167608325,Rainy
